# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_015_VS_join_atm.hdr
# Pixel: col=177  row=2323
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,535,1
417.32,541,1
420.52,545,1
423.72,533,1
426.91,612,1
430.11,609,1
433.31,581,1
436.5,635,1
439.7,591,1
442.9,617,1
446.09,636,1
449.29,583,1
452.49,651,1
455.68,618,1
458.88,655,1
462.08,639,1
465.27,698,1
468.47,699,1
471.67,684,1
474.86,711,1
478.06,723,1
481.26,760,1
484.45,774,1
487.65,751,1
490.85,747,1
494.04,740,1
497.24,779,1
500.43,851,1
503.63,762,1
506.83,811,1
510.03,811,1
513.22,842,1
516.42,865,1
519.61,818,1
522.81,819,1
526.01,848,1
529.2,843,1
532.4,866,1
535.6,903,1
538.79,937,1
541.99,936,1
545.19,912,1
548.38,941,1
551.58,952,1
554.78,966,1
557.97,996,1
561.17,964,1
564.37,964,1
567.56,981,1
570.76,981,1
573.96,1020,1
577.15,987,1
580.35,1020,1
583.55,1022,1
586.74,1044,1
589.94,1071,1
593.14,1088,1
596.33,1072,1
599.53,1064,1
602.73,1098,1
605.92,1105,1
609.12,1120,1
612.32,1104,1
615.51,1140,1
618.71,1146,1
621.91,1173,1
625.1,1176,1
628.3,1217,1
631.5,1198,1
634.69,1232,1
637.89,1205,1
641.09,1281,1
644.28,1295,1
647.48,1338,1
650.67,1274,1
653.87,1299,1
657.07,1308,1
660.27,1202,1
663.46,1323,1
666.66,1380,1
669.85,1362,1
673.05,1403,1
676.25,1315,1
679.45,1400,1
682.64,1389,1
685.84,1551,1
689.03,1556,1
692.23,1562,1
695.43,1568,1
698.62,1573,1
701.82,1579,1
705.02,1585,1
708.21,1590,1
711.41,1596,1
714.61,1601,1
717.8,1607,1
721,1613,1
724.2,1618,1
727.39,1624,1
730.59,1630,1
733.79,1635,1
736.98,1641,1
740.18,1647,1
743.38,1701,1
746.57,1725,1
749.77,1773,1
752.97,1784,1
756.16,1795,1
759.36,1806,1
762.56,1817,1
765.75,1828,1
768.95,1838,1
772.15,1849,1
775.34,1901,1
778.54,1871,1
781.74,1983,1
784.93,1947,1
788.13,1976,1
791.33,1988,1
794.52,2001,1
797.72,2014,1
800.92,2026,1
804.11,2039,1
807.31,2051,1
810.51,2064,1
813.7,2077,1
816.9,2089,1
820.1,2102,1
823.29,2114,1
826.49,2127,1
829.68,2140,1
832.88,2152,1
836.08,2165,1
839.28,2177,1
842.47,2190,1
845.67,2256,1
848.86,2306,1
852.06,2262,1
855.26,2197,1
858.46,2233,1
861.65,2269,1
864.85,2396,1
868.04,2377,1
871.24,2275,1
874.44,2229,1
877.63,2266,1
880.83,2317,1
884.03,2332,1
887.22,2413,1
890.42,2311,1
893.62,2494,1
896.81,2492,1
900.01,2491,1
903.21,2489,1
906.4,2489,1
909.6,2489,1
912.8,2488,1
915.99,2488,1
919.19,2489,1
922.39,2490,1
925.58,2491,1
928.78,2492,1
931.98,2492,1
935.17,2494,1
938.37,2496,1
941.57,2497,1
944.76,2497,1
947.96,2499,1
951.16,2502,1
954.35,2505,1
957.55,2505,1
960.75,2505,1
963.94,2505,1
967.14,2504,1
970.1,2503,1
975.54,2502,1
980.98,2500,1
986.42,2495,1
991.86,2491,1
997.3,2491,1
1002.74,2494,1
1008.18,2489,1
1013.62,2541,1
1019.06,2617,1
1024.5,2628,1
1029.95,2618,1
1035.39,2573,1
1040.83,2578,1
1046.27,2621,1
1051.71,2678,1
1057.15,2747,1
1062.59,2780,1
1068.03,2812,1
1073.47,2738,1
1078.91,2743,1
1084.35,2730,1
1089.79,2738,1
1095.23,2738,1
1100.67,2733,1
1106.11,2731,1
1111.55,2729,1
1116.99,2730,1
1122.43,2729,1
1127.87,2723,1
1133.32,2719,1
1138.76,2723,1
1144.2,2729,1
1149.64,2731,1
1155.08,2725,1
1160.52,2718,1
1165.96,2715,1
1171.4,2709,1
1176.84,2703,1
1182.28,2700,1
1187.72,2731,1
1193.16,2762,1
1198.6,2986,1
1204.04,2853,1
1209.48,2928,1
1214.92,2909,1
1220.36,2973,1
1225.8,3071,1
1231.24,3035,1
1236.69,3133,1
1242.13,3179,1
1247.57,3222,1
1253.01,3286,1
1258.45,3354,1
1263.89,3420,1
1269.33,3304,1
1274.77,3121,1
1280.21,3288,1
1285.65,3287,1
1291.09,3349,1
1296.53,3398,1
1301.97,3426,1
1307.41,3406,1
1312.85,3423,1
1318.29,3252,1
1323.73,3294,1
1329.17,3931,1
1334.61,3860,1
1340.06,3782,1
1345.5,3697,1
1350.94,3609,1
1356.38,3520,1
1361.82,3431,1
1367.26,3345,1
1372.7,3263,1
1378.14,3186,1
1383.58,3113,1
1389.02,3044,1
1394.46,2978,1
1399.9,2914,1
1405.34,2851,1
1410.78,2788,1
1416.22,2725,1
1421.66,2662,1
1427.1,2600,1
1432.54,2539,1
1437.98,2480,1
1443.43,2424,1
1448.87,2371,1
1454.31,2319,1
1459.75,2270,1
1465.19,2220,1
1470.63,2170,1
1476.07,2118,1
1481.51,2062,1
1486.95,2000,1
1492.39,1938,1
1497.83,2095,1
1503.27,2386,1
1508.71,2308,1
1514.15,2621,1
1519.59,2655,1
1525.03,2783,1
1530.47,2821,1
1535.91,2925,1
1541.35,2976,1
1546.8,3033,1
1552.24,3031,1
1557.68,3085,1
1563.12,3057,1
1568.56,3235,1
1574,3098,1
1579.44,3038,1
1584.88,3054,1
1590.32,3087,1
1595.76,3091,1
1601.2,3196,1
1606.64,3190,1
1612.08,3245,1
1617.52,3123,1
1622.96,3179,1
1628.4,3239,1
1633.84,3226,1
1639.28,3267,1
1644.72,3241,1
1650.17,3225,1
1655.61,3178,1
1661.05,3245,1
1666.49,3232,1
1671.93,3211,1
1677.37,3268,1
1682.81,3241,1
1688.25,3228,1
1693.69,3173,1
1699.13,3181,1
1704.57,3151,1
1710.01,3113,1
1715.45,3110,1
1720.89,3106,1
1726.33,3065,1
1731.77,3026,1
1737.21,3146,1
1742.65,3078,1
1748.09,3084,1
1753.54,3104,1
1758.98,3063,1
1764.42,3088,1
1769.86,2806,1
1775.3,2929,1
1780.74,2909,1
1786.18,2887,1
1791.62,2861,1
1797.06,2833,1
1802.5,2803,1
1807.94,2771,1
1813.38,2740,1
1818.82,2709,1
1824.26,2679,1
1829.7,2650,1
1835.14,2624,1
1840.58,2599,1
1846.02,2576,1
1851.46,2555,1
1856.91,2536,1
1862.35,2517,1
1867.79,2500,1
1873.23,2483,1
1878.67,2466,1
1884.11,2450,1
1889.55,2433,1
1894.99,2416,1
1900.43,2400,1
1905.87,2384,1
1911.31,2369,1
1916.75,2355,1
1922.19,2342,1
1927.63,2331,1
1933.07,2321,1
1938.51,2313,1
1943.95,2307,1
1949.39,2301,1
1954.83,2296,1
1960.28,2290,1
1965.72,2284,1
1971.16,2278,1
1976.6,2269,1
1982.04,2258,1
1987.48,2243,1
1992.92,2228,1
1998.36,1950,1
2003.8,2967,1
2009.24,2354,1
2014.68,2683,1
2020.12,2762,1
2025.56,2617,1
2031,2614,1
2036.44,2528,1
2041.88,2545,1
2047.32,2320,1
2052.76,2430,1
2058.2,2403,1
2063.65,2488,1
2069.09,2495,1
2074.53,2527,1
2079.97,2447,1
2085.41,2414,1
2090.85,2417,1
2096.29,2377,1
2101.73,2431,1
2107.17,2356,1
2112.61,2348,1
2118.05,2384,1
2123.49,2392,1
2128.93,2432,1
