# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=222  row=723
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,533,1
417.32,546,1
420.52,585,1
423.72,573,1
426.91,610,1
430.11,645,1
433.31,560,1
436.5,627,1
439.7,640,1
442.9,653,1
446.09,687,1
449.29,669,1
452.49,687,1
455.68,692,1
458.88,715,1
462.08,752,1
465.27,765,1
468.47,739,1
471.67,733,1
474.86,785,1
478.06,781,1
481.26,841,1
484.45,833,1
487.65,831,1
490.85,838,1
494.04,842,1
497.24,867,1
500.43,944,1
503.63,901,1
506.83,899,1
510.03,889,1
513.22,954,1
516.42,1003,1
519.61,970,1
522.81,965,1
526.01,1005,1
529.2,1001,1
532.4,1061,1
535.6,1061,1
538.79,1106,1
541.99,1108,1
545.19,1105,1
548.38,1123,1
551.58,1141,1
554.78,1165,1
557.97,1231,1
561.17,1201,1
564.37,1209,1
567.56,1179,1
570.76,1232,1
573.96,1244,1
577.15,1224,1
580.35,1228,1
583.55,1274,1
586.74,1293,1
589.94,1312,1
593.14,1309,1
596.33,1312,1
599.53,1292,1
602.73,1351,1
605.92,1361,1
609.12,1366,1
612.32,1356,1
615.51,1400,1
618.71,1377,1
621.91,1358,1
625.1,1434,1
628.3,1421,1
631.5,1422,1
634.69,1466,1
637.89,1444,1
641.09,1448,1
644.28,1474,1
647.48,1531,1
650.67,1495,1
653.87,1484,1
657.07,1482,1
660.27,1433,1
663.46,1493,1
666.66,1537,1
669.85,1550,1
673.05,1541,1
676.25,1531,1
679.45,1559,1
682.64,1566,1
685.84,1682,1
689.03,1685,1
692.23,1689,1
695.43,1692,1
698.62,1695,1
701.82,1699,1
705.02,1702,1
708.21,1706,1
711.41,1709,1
714.61,1713,1
717.8,1716,1
721,1720,1
724.2,1723,1
727.39,1727,1
730.59,1730,1
733.79,1733,1
736.98,1737,1
740.18,1740,1
743.38,1767,1
746.57,1810,1
749.77,1817,1
752.97,1827,1
756.16,1837,1
759.36,1847,1
762.56,1857,1
765.75,1867,1
768.95,1877,1
772.15,1887,1
775.34,1919,1
778.54,1909,1
781.74,1888,1
784.93,1917,1
788.13,1959,1
791.33,1962,1
794.52,1965,1
797.72,1967,1
800.92,1970,1
804.11,1972,1
807.31,1975,1
810.51,1978,1
813.7,1980,1
816.9,1983,1
820.1,1985,1
823.29,1988,1
826.49,1990,1
829.68,1993,1
832.88,1996,1
836.08,1998,1
839.28,2001,1
842.47,2003,1
845.67,2075,1
848.86,2060,1
852.06,2062,1
855.26,2102,1
858.46,1987,1
