# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=874  row=1145
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,350,1
417.32,325,1
420.52,353,1
423.72,373,1
426.91,362,1
430.11,411,1
433.31,348,1
436.5,389,1
439.7,391,1
442.9,392,1
446.09,423,1
449.29,397,1
452.49,411,1
455.68,412,1
458.88,475,1
462.08,434,1
465.27,435,1
468.47,442,1
471.67,439,1
474.86,440,1
478.06,484,1
481.26,483,1
484.45,504,1
487.65,480,1
490.85,464,1
494.04,479,1
497.24,494,1
500.43,546,1
503.63,520,1
506.83,537,1
510.03,558,1
513.22,579,1
516.42,616,1
519.61,601,1
522.81,585,1
526.01,634,1
529.2,626,1
532.4,667,1
535.6,675,1
538.79,722,1
541.99,737,1
545.19,744,1
548.38,758,1
551.58,746,1
554.78,767,1
557.97,789,1
561.17,779,1
564.37,792,1
567.56,772,1
570.76,819,1
573.96,788,1
577.15,769,1
580.35,784,1
583.55,799,1
586.74,813,1
589.94,802,1
593.14,793,1
596.33,802,1
599.53,796,1
602.73,840,1
605.92,841,1
609.12,842,1
612.32,846,1
615.51,838,1
618.71,825,1
621.91,848,1
625.1,854,1
628.3,853,1
631.5,849,1
634.69,883,1
637.89,872,1
641.09,870,1
644.28,888,1
647.48,892,1
650.67,858,1
653.87,871,1
657.07,860,1
660.27,820,1
663.46,866,1
666.66,882,1
669.85,867,1
673.05,882,1
676.25,874,1
679.45,867,1
682.64,897,1
685.84,994,1
689.03,1026,1
692.23,1058,1
695.43,1091,1
698.62,1123,1
701.82,1155,1
705.02,1188,1
708.21,1220,1
711.41,1252,1
714.61,1285,1
717.8,1317,1
721,1349,1
724.2,1382,1
727.39,1414,1
730.59,1446,1
733.79,1479,1
736.98,1511,1
740.18,1543,1
743.38,1596,1
746.57,1640,1
749.77,1682,1
752.97,1694,1
756.16,1705,1
759.36,1716,1
762.56,1727,1
765.75,1738,1
768.95,1750,1
772.15,1761,1
775.34,1791,1
778.54,1840,1
781.74,1785,1
784.93,1784,1
788.13,1792,1
791.33,1802,1
794.52,1811,1
797.72,1821,1
800.92,1830,1
804.11,1840,1
807.31,1849,1
810.51,1859,1
813.7,1868,1
816.9,1878,1
820.1,1887,1
823.29,1897,1
826.49,1906,1
829.68,1916,1
832.88,1925,1
836.08,1935,1
839.28,1944,1
842.47,1953,1
845.67,2003,1
848.86,2000,1
852.06,2030,1
855.26,2015,1
858.46,1967,1
861.65,2045,1
864.85,2088,1
868.04,1997,1
871.24,1961,1
874.44,1976,1
877.63,2002,1
880.83,1973,1
884.03,2047,1
887.22,2086,1
890.42,2021,1
893.62,2121,1
896.81,2120,1
900.01,2117,1
903.21,2113,1
906.4,2111,1
909.6,2108,1
912.8,2105,1
915.99,2102,1
919.19,2100,1
922.39,2099,1
925.58,2097,1
928.78,2095,1
931.98,2093,1
935.17,2092,1
938.37,2091,1
941.57,2089,1
944.76,2086,1
947.96,2085,1
951.16,2085,1
954.35,2084,1
957.55,2082,1
960.75,2080,1
963.94,2077,1
967.14,2074,1
970.1,2070,1
975.54,2067,1
980.98,2061,1
986.42,2054,1
991.86,2047,1
997.3,2042,1
1002.74,2042,1
1008.18,2023,1
1013.62,2070,1
1019.06,2126,1
1024.5,2123,1
1029.95,2098,1
1035.39,2087,1
1040.83,2067,1
1046.27,2084,1
1051.71,2143,1
1057.15,2207,1
1062.59,2235,1
1068.03,2229,1
1073.47,2171,1
1078.91,2183,1
1084.35,2165,1
1089.79,2162,1
1095.23,2153,1
1100.67,2142,1
1106.11,2132,1
1111.55,2122,1
1116.99,2114,1
1122.43,2105,1
1127.87,2091,1
1133.32,2079,1
1138.76,2071,1
1144.2,2065,1
1149.64,2057,1
1155.08,2043,1
1160.52,2029,1
1165.96,2017,1
1171.4,2005,1
1176.84,1992,1
1182.28,1982,1
1187.72,1998,1
1193.16,2014,1
1198.6,2183,1
1204.04,2091,1
1209.48,2146,1
1214.92,2116,1
1220.36,2144,1
1225.8,2221,1
1231.24,2231,1
1236.69,2273,1
1242.13,2308,1
1247.57,2351,1
1253.01,2391,1
1258.45,2452,1
1263.89,2506,1
1269.33,2395,1
1274.77,2268,1
1280.21,2381,1
1285.65,2368,1
1291.09,2412,1
1296.53,2450,1
1301.97,2480,1
1307.41,2441,1
1312.85,2455,1
1318.29,2285,1
1323.73,2313,1
1329.17,2792,1
1334.61,2733,1
1340.06,2668,1
1345.5,2600,1
1350.94,2528,1
1356.38,2456,1
1361.82,2385,1
1367.26,2316,1
1372.7,2249,1
1378.14,2186,1
1383.58,2126,1
1389.02,2069,1
1394.46,2013,1
1399.9,1959,1
1405.34,1906,1
1410.78,1852,1
1416.22,1799,1
1421.66,1746,1
1427.1,1693,1
1432.54,1642,1
1437.98,1591,1
1443.43,1542,1
1448.87,1495,1
1454.31,1449,1
1459.75,1403,1
1465.19,1358,1
1470.63,1312,1
1476.07,1265,1
1481.51,1215,1
1486.95,1162,1
1492.39,1108,1
1497.83,1188,1
1503.27,1386,1
1508.71,1342,1
1514.15,1525,1
1519.59,1567,1
1525.03,1657,1
1530.47,1697,1
1535.91,1780,1
1541.35,1837,1
1546.8,1867,1
1552.24,1907,1
1557.68,1945,1
1563.12,1943,1
1568.56,2049,1
1574,1990,1
1579.44,1958,1
1584.88,1980,1
1590.32,2018,1
1595.76,2019,1
1601.2,2097,1
1606.64,2085,1
1612.08,2119,1
1617.52,2078,1
1622.96,2105,1
1628.4,2158,1
1633.84,2152,1
1639.28,2209,1
1644.72,2186,1
1650.17,2193,1
1655.61,2177,1
1661.05,2198,1
1666.49,2210,1
1671.93,2223,1
1677.37,2243,1
1682.81,2264,1
1688.25,2221,1
1693.69,2219,1
1699.13,2199,1
1704.57,2190,1
1710.01,2181,1
1715.45,2181,1
1720.89,2160,1
1726.33,2113,1
1731.77,2101,1
1737.21,2150,1
1742.65,2090,1
1748.09,2111,1
1753.54,2136,1
1758.98,2069,1
1764.42,2091,1
1769.86,1892,1
1775.3,1942,1
1780.74,1919,1
1786.18,1895,1
1791.62,1868,1
1797.06,1841,1
1802.5,1811,1
1807.94,1782,1
1813.38,1752,1
1818.82,1723,1
1824.26,1694,1
1829.7,1666,1
1835.14,1640,1
1840.58,1615,1
1846.02,1591,1
1851.46,1568,1
1856.91,1546,1
1862.35,1525,1
1867.79,1505,1
1873.23,1485,1
1878.67,1465,1
1884.11,1445,1
1889.55,1425,1
1894.99,1405,1
1900.43,1385,1
1905.87,1365,1
1911.31,1346,1
1916.75,1328,1
1922.19,1310,1
1927.63,1293,1
1933.07,1277,1
1938.51,1261,1
1943.95,1246,1
1949.39,1232,1
1954.83,1218,1
1960.28,1203,1
1965.72,1189,1
1971.16,1173,1
1976.6,1157,1
1982.04,1139,1
1987.48,1119,1
1992.92,1100,1
1998.36,981,1
2003.8,1564,1
2009.24,1185,1
2014.68,1442,1
2020.12,1450,1
2025.56,1422,1
2031,1415,1
2036.44,1408,1
2041.88,1403,1
2047.32,1304,1
2052.76,1414,1
2058.2,1404,1
2063.65,1421,1
2069.09,1455,1
2074.53,1504,1
2079.97,1477,1
2085.41,1488,1
2090.85,1469,1
2096.29,1460,1
2101.73,1500,1
2107.17,1486,1
2112.61,1492,1
2118.05,1522,1
2123.49,1547,1
2128.93,1590,1
2134.37,1583,1
2139.81,1616,1
2145.25,1542,1
2150.69,1607,1
2156.13,1585,1
2161.57,1608,1
2167.02,1644,1
2172.46,1603,1
2177.9,1579,1
2183.34,1590,1
2188.78,1626,1
2194.22,1541,1
2199.66,1631,1
2205.1,1630,1
2210.54,1641,1
2215.98,1672,1
2221.42,1648,1
2226.86,1642,1
2232.3,1609,1
2237.74,1637,1
2243.18,1578,1
2248.62,1543,1
2254.06,1529,1
2259.5,1499,1
2264.94,1472,1
2270.39,1490,1
2275.83,1460,1
2281.27,1455,1
2286.71,1415,1
2292.15,1426,1
2297.59,1437,1
2303.03,1442,1
2308.47,1408,1
2313.91,1202,1
2319.35,1347,1
2324.79,1390,1
2330.23,1269,1
2335.67,1223,1
2341.11,1245,1
2346.55,1129,1
2351.99,1311,1
2357.43,1320,1
2362.87,1109,1
2368.32,1123,1
2373.76,1156,1
2379.2,1016,1
2384.64,1198,1
2390.08,1209,1
2395.52,1147,1
2400.96,985,1
2406.4,1041,1
2411.84,842,1
2417.28,1292,1
2422.72,1138,1
2428.16,947,1
2433.6,1172,1
2439.04,951,1
2444.48,489,1
2449.92,1476,1
2455.36,1298,1
2460.8,771,1
2466.24,477,1
2471.69,1277,1
2477.13,943,1
2482.57,90,1
2488.01,1460,1
2493.45,820,1
2498.89,515,1
