# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_015_VS_join_atm.hdr
# Pixel: col=1867  row=1200
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,505,1
417.32,559,1
420.52,575,1
423.72,590,1
426.91,598,1
430.11,713,1
433.31,656,1
436.5,662,1
439.7,678,1
442.9,691,1
446.09,691,1
449.29,671,1
452.49,695,1
455.68,691,1
458.88,738,1
462.08,744,1
465.27,743,1
468.47,739,1
471.67,742,1
474.86,759,1
478.06,806,1
481.26,850,1
484.45,831,1
487.65,856,1
490.85,828,1
494.04,818,1
497.24,882,1
500.43,924,1
503.63,872,1
506.83,921,1
510.03,926,1
513.22,948,1
516.42,995,1
519.61,952,1
522.81,951,1
526.01,975,1
529.2,978,1
532.4,1039,1
535.6,1040,1
538.79,1091,1
541.99,1086,1
545.19,1112,1
548.38,1101,1
551.58,1115,1
554.78,1134,1
557.97,1208,1
561.17,1172,1
564.37,1195,1
567.56,1194,1
570.76,1227,1
573.96,1236,1
577.15,1238,1
580.35,1240,1
583.55,1265,1
586.74,1307,1
589.94,1327,1
593.14,1262,1
596.33,1333,1
599.53,1331,1
602.73,1353,1
605.92,1357,1
609.12,1354,1
612.32,1361,1
615.51,1380,1
618.71,1360,1
621.91,1394,1
625.1,1403,1
628.3,1437,1
631.5,1416,1
634.69,1439,1
637.89,1455,1
641.09,1493,1
644.28,1503,1
647.48,1542,1
650.67,1476,1
653.87,1513,1
657.07,1518,1
660.27,1432,1
663.46,1486,1
666.66,1507,1
669.85,1538,1
673.05,1556,1
676.25,1574,1
679.45,1575,1
682.64,1552,1
685.84,1724,1
689.03,1727,1
692.23,1730,1
695.43,1732,1
698.62,1735,1
701.82,1738,1
705.02,1740,1
708.21,1743,1
711.41,1746,1
714.61,1748,1
717.8,1751,1
721,1754,1
724.2,1756,1
727.39,1759,1
730.59,1762,1
733.79,1765,1
736.98,1767,1
740.18,1770,1
743.38,1770,1
746.57,1810,1
749.77,1813,1
752.97,1830,1
756.16,1848,1
759.36,1866,1
762.56,1883,1
765.75,1901,1
