# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=1478  row=4114
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,434,1
417.32,449,1
420.52,434,1
423.72,477,1
426.91,479,1
430.11,529,1
433.31,477,1
436.5,493,1
439.7,490,1
442.9,498,1
446.09,533,1
449.29,530,1
452.49,560,1
455.68,552,1
458.88,591,1
462.08,594,1
465.27,590,1
468.47,590,1
471.67,619,1
474.86,614,1
478.06,651,1
481.26,669,1
484.45,685,1
487.65,670,1
490.85,672,1
494.04,666,1
497.24,683,1
500.43,714,1
503.63,703,1
506.83,708,1
510.03,747,1
513.22,772,1
516.42,829,1
519.61,784,1
522.81,782,1
526.01,827,1
529.2,804,1
532.4,849,1
535.6,867,1
538.79,897,1
541.99,891,1
545.19,939,1
548.38,923,1
551.58,946,1
554.78,963,1
557.97,996,1
561.17,983,1
564.37,977,1
567.56,987,1
570.76,1015,1
573.96,1026,1
577.15,1027,1
580.35,1017,1
583.55,1043,1
586.74,1071,1
589.94,1100,1
593.14,1079,1
596.33,1098,1
599.53,1087,1
602.73,1129,1
605.92,1133,1
609.12,1124,1
612.32,1153,1
615.51,1148,1
618.71,1168,1
621.91,1188,1
625.1,1167,1
628.3,1198,1
631.5,1155,1
634.69,1215,1
637.89,1192,1
641.09,1221,1
644.28,1259,1
647.48,1304,1
650.67,1250,1
653.87,1257,1
657.07,1280,1
660.27,1223,1
663.46,1278,1
666.66,1283,1
669.85,1287,1
673.05,1304,1
676.25,1331,1
679.45,1336,1
682.64,1338,1
685.84,1484,1
689.03,1493,1
692.23,1502,1
695.43,1511,1
698.62,1520,1
701.82,1529,1
705.02,1538,1
708.21,1547,1
711.41,1556,1
714.61,1565,1
717.8,1574,1
721,1584,1
724.2,1593,1
727.39,1602,1
730.59,1611,1
733.79,1620,1
736.98,1629,1
740.18,1638,1
743.38,1609,1
746.57,1688,1
749.77,1703,1
752.97,1714,1
756.16,1725,1
759.36,1735,1
762.56,1746,1
765.75,1757,1
768.95,1767,1
772.15,1778,1
775.34,1766,1
778.54,1804,1
781.74,1774,1
